First.Author,Year,Initial.Definition,Model.use,lab.OR.field,treatment,Kingdom,species.i,species.j,comp_outcome,Definition,ND,FD,Condition,Interaction
Germain,2016,Godoy,APM,field,wt,Annual plant,C. berlandierie,C. perfoliata,1,Carroll,0.64391218,0.819451504,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,E. caspitosa,E. californica,1,Carroll,0.086995797,0.1456765,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,L. bicolor,L. purshianus,0,Carroll,NA,NA,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,L. bicolor,L. purshianus,1,Carroll,0.976822607,0.999900296,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,L. glabrata,L. californica,1,Carroll,0.261310255,0.333733461,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,M. nuttalliana,A. patula,0,Carroll,NA,NA,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,M. nuttalliana,A. patula,0,Carroll,NA,NA,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,P. campanularia,N. menziesii,1,Carroll,0.494036257,0.756029743,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,V. microstachys,V. octoflora,1,Carroll,0.420701952,0.425961528,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,C. berlandierie,P. oleracea,1,Carroll,0.983517426,0.988994553,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,E. caspitosa,P. dubium,1,Carroll,0.166691502,0.499246888,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,E. caspitosa,P. dubium,1,Carroll,-0.013070763000000001,0.428594079,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,L. bicolor,T. incarnatum,0,Carroll,NA,NA,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,L. bicolor,T. incarnatum,1,Carroll,0.956834654,0.999969237,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,L. glabrata,C. melitensis,0,Carroll,NA,NA,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,L. glabrata,C. melitensis,0,Carroll,NA,NA,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,M. nuttalliana,S. gallica,1,Carroll,0.305138818,0.399511697,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,M. nuttalliana,S. gallica,1,Carroll,0.617441255,0.675779302,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,wt,Annual plant,S. columbariae,S. viridis,1,Carroll,0.109030924,0.155337221,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,S. columbariae,S. viridis,1,Carroll,0.020678723,0.072887527,Competitive Exclusion,NA
Germain,2016,Godoy,APM,field,dry,Annual plant,V. microstachys,V. myuros,1,Carroll,0.207014858,0.246718379,Competitive Exclusion,NA
Ke,2019,Chesson,Lotka Volterra,lab,Live soil ,Annual plant,sun,ser,1,Carroll,0.081818486,0.085976575,Competitive Exclusion,NA
Ke,2019,Chesson,Lotka Volterra,lab,Microbial effect,Annual plant,mon,ser,0,Carroll,NA,NA,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BOOF,BRMA,1,Carroll,0.347819203,0.423824488,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BOOF,CAAR,1,Carroll,0.353910868,0.836812137,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BOOF,DIER,1,Carroll,-0.05072382,0.647967673,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BOOF,MACA,1,Carroll,0.148907984,0.218827013,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BOOF,MEPO,1,Carroll,0.395340012,0.818143399,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BOOF,SIAL,1,Carroll,0.095235861,0.767753353,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BOOF,VISA,1,Carroll,0.498670592,0.657586771,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,CAAR,1,Carroll,0.182062587,0.832480233,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,CABU,1,Carroll,0.06993236,0.778448754,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,DIER,1,Carroll,-0.548740531,0.680324939,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,MACA,1,Carroll,0.107021469,0.415591175,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,MEPO,1,Carroll,0.507567878,0.935754934,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,PARO,1,Carroll,0.179535371,0.213091866,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,SIAL,1,Carroll,0.096774118,0.884068874,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,BRMA,VISA,1,Carroll,-0.146643645,0.68932053,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CAAR,CABU,1,Carroll,0.077214414,0.349718827,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CAAR,DIER,1,Carroll,0.170515422,0.457284271,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CAAR,MACA,1,Carroll,0.208195847,0.706928871,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CAAR,MEPO,1,Carroll,-0.074142933,0.266140276,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CAAR,PARO,1,Carroll,0.479996436,0.751951365,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CAAR,VISA,1,Carroll,-0.190136775,0.329424697,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CABU,DIER,1,Carroll,0.006198072,0.139757038,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CABU,MACA,1,Carroll,0.089615537,0.612976338,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CABU,MEPO,1,Carroll,0.288192197,0.597853571,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CABU,PARO,1,Carroll,0.354766336,0.581022331,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CABU,SIAL,1,Carroll,0.418315479,0.6706613,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,CABU,VISA,1,Carroll,0.498131182,0.667031322,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,DIER,MACA,1,Carroll,0.326182337,0.746738376,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,DIER,MEPO,1,Carroll,0.086517026,0.448734553,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,DIER,PARO,1,Carroll,0.13245666,0.391368593,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,DIER,SIAL,1,Carroll,0.66735656,0.798046247,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,DIER,VISA,1,Carroll,-0.061685375,0.257399134,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,MACA,MEPO,1,Carroll,0.785124932,0.920745925,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,MACA,SIAL,1,Carroll,0.451366188,0.800315373,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,MACA,VISA,1,Carroll,0.148112103,0.661098709,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,MEPO,PARO,1,Carroll,0.711469071,0.888290244,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,MEPO,VISA,1,Carroll,-0.168123889,0.353069451,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,PARO,SIAL,1,Carroll,0.417164311,0.77574997,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,PARO,VISA,1,Carroll,0.587569207,0.803329211,Competitive Exclusion,NA
Matias,2018,Godoy,APM,field,Control,Annual plant,SIAL,VISA,1,Carroll,-0.043867776,0.346159195,Competitive Exclusion,NA
Blackford,2020,Godoy,APM,lab,,Annual plant,Vulpia microstachys,Vulpia octoflora,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.fro,Bra.nig,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.fro,Vul.bro,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.fro,Vul.myu,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.fro,Ery.rep,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.fro,Fil.pyr,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.fro,Phl.are,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.tri,Dip.mur,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.tri,Era.min,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.tri,Cot.cor,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bid.tri,Bro.jap,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bra.nig,Ver.per,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bra.nig,Era.min,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bra.nig,Hir.inc,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bra.nig,Cot.cor,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bra.nig,Tra.rac,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bro.jap,Ery.rep,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Bro.jap,Phl.are,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Cot.cor,Vul.bro,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Cot.cor,Vul.myu,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Cot.cor,Ery.rep,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Cot.cor,Fil.pyr,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Cot.cor,Phl.are,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Dip.mur,G.ulig,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Dip.mur,Fil.pyr,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Era.min,Vul.bro,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Era.min,Vul.myu,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Era.min,Ery.rep,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Era.min,Fil.pyr,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Era.min,Phl.are,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Ery.rep,Gal.par,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Ery.rep,Ver.per,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Ery.rep,Hir.inc,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Ery.rep,Tra.rac,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Fil.pyr,Gal.par,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Fil.pyr,Ver.per,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Fil.pyr,Hir.inc,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,Fil.pyr,Tra.rac,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,G.ulig,Hir.inc,0,Carroll,NA,NA,Competitive Exclusion,NA
Zhang,2019,Saavedra,APM,Mesocosm,,Annual plant,G.ulig,Tra.rac,0,Carroll,NA,NA,Competitive Exclusion,NA
Boivin,2010,Chesson,Lotka Volterra,Field,Growth,Perennial plant,Abies balsamea,Populus tremuloides,1,Carroll,0.53708995,0.53708995,Competitive Exclusion,NA
Boivin,2010,Chesson,Lotka Volterra,Field,Growth,Perennial plant,Abies balsamea,Prunus pensylvanica,1,Carroll,0.422649731,0.422649731,Competitive Exclusion,NA
Osukoya,2005,Chesson,Lotka Volterra,Greenhouse,Low light,Perennial plant,Acacia mangium,Melastoma beccarianum,1,Carroll,0.178826346,0.234186367,Competitive Exclusion,NA
Collet,2014,Chesson,Lotka Volterra,Field,2006-2008 growth period height,Perennial plant,Acer pseudoplatanus,Fagus sylvatica,1,Carroll,0.120282398,0.422957514,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Agrostis stolonifera,Phleum pratense,1,Carroll,0.258174631,0.599804735,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,152 days mid sand,Perennial plant,Ammophila arenaria,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,24 days low sand,Perennial plant,Ammophila arenaria,Elymus mollis,1,Carroll,0.293059674,0.47308141,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,24 days mid sand,Perennial plant,Ammophila arenaria,Ammophila breviligulata,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,40 days high sand,Perennial plant,Ammophila arenaria,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,56 days high sand,Perennial plant,Ammophila arenaria,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,56 days mid sand,Perennial plant,Ammophila arenaria,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,72 days mid sand,Perennial plant,Ammophila arenaria,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,88 days high sand,Perennial plant,Ammophila arenaria,Ammophila breviligulata,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,40 days high sand,Perennial plant,Ammophila breviligulata,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,40 days low sand,Perennial plant,Ammophila breviligulata,Elymus mollis,1,Carroll,0.368221038,0.674902122,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,56 days mid sand,Perennial plant,Ammophila breviligulata,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Zarnetske,2013,Chesson,Lotka Volterra,Field,88 days high sand,Perennial plant,Ammophila breviligulata,Elymus mollis,1,Carroll,NA,NA,Competitive Exclusion,NA
Hartnett,1993,Chesson,Lotka Volterra,Greenhouse,"Fertilized, no mycorrhizae",Perennial plant,Andropogon gerardii,Elymus canadensis,1,Carroll,0.622035527,0.779520724,Competitive Exclusion,NA
Hartnett,1993,Chesson,Lotka Volterra,Greenhouse,No mycorrhizae,Perennial plant,Andropogon gerardii,Elymus canadensis,0,Carroll,NA,NA,Competitive Exclusion,NA
Martorell,2014,Chesson,Lotka Volterra,Field,Fitness,Perennial plant,Aristida adscenciois,Plantago nivea,1,Carroll,-0.289094529,0.484362188,Competitive Exclusion,NA
Adler,2006,Chesson,Lotka Volterra,Field,Survival,Perennial plant,Bouteloua curtipendula,Schizachryium scoparium,1,Carroll,-0.074469936,0.81531281,Competitive Exclusion,NA
Martorell,2014,Chesson,Lotka Volterra,Field,Fitness,Perennial plant,Bulbostylis tenuifolia,Plantago nivea,1,Carroll,0.809307482,0.904653741,Competitive Exclusion,NA
Suter,2007,Chesson,Lotka Volterra,Field,Growth,Perennial plant,Carex elata,Lycopus europaeus,1,Carroll,0.475780843,0.639938394,Competitive Exclusion,NA
Suter,2007,Chesson,Lotka Volterra,Field,Growth,Perennial plant,Carex elata,Lysimachia vulgaris,1,Carroll,0.326627549,0.798971556,Competitive Exclusion,NA
Farrer,2010,Chesson,Lotka Volterra,Field,Fall/spring seasonal estimates for models without time lags,Perennial plant,Carex pensylvanica,Hieracium piloselloides,1,Carroll,0.645042686,0.909703841,Competitive Exclusion,NA
Farrer,2010,Chesson,Lotka Volterra,Field,Fall/spring seasonal estimates for models without time lags,Perennial plant,Carex pensylvanica,Schizachryium scoparium,1,Carroll,0.181000299,0.665478995,Competitive Exclusion,NA
Farrer,2010,Chesson,Lotka Volterra,Field,Fall/spring seasonal estimates for models without time lags,Perennial plant,Danthonia spicata,Hieracium piloselloides,1,Carroll,NA,NA,Competitive Exclusion,NA
Sheley,2014,Chesson,Lotka Volterra,Greenhouse,1 leaf,Perennial plant,Elymus elymoides,Taeniatherum caput-medusae,0,Carroll,NA,NA,Competitive Exclusion,NA
Sheley,2014,Chesson,Lotka Volterra,Greenhouse,2 tillers,Perennial plant,Elymus elymoides,Taeniatherum caput-medusae,0,Carroll,NA,NA,Competitive Exclusion,NA
Sheley,2014,Chesson,Lotka Volterra,Greenhouse,3 leaves,Perennial plant,Elymus elymoides,Taeniatherum caput-medusae,0,Carroll,NA,NA,Competitive Exclusion,NA
Sheley,2014,Chesson,Lotka Volterra,Greenhouse,Seed,Perennial plant,Elymus elymoides,Taeniatherum caput-medusae,0,Carroll,NA,NA,Competitive Exclusion,NA
Medina-Roldan,2012,Chesson,Lotka Volterra,Greenhouse,Grazing excluded,Perennial plant,Eriophorum vaginatum,Nardus stricta,1,Carroll,0.367544468,0.367544468,Competitive Exclusion,NA
Medina-Roldan,2012,Chesson,Lotka Volterra,Greenhouse,With grazing,Perennial plant,Eriophorum vaginatum,Nardus stricta,1,Carroll,0.292893219,0.660588745,Competitive Exclusion,NA
Rees,1996,Chesson,Lotka Volterra,Field,B,Perennial plant,Erophila verna,Valerianella locusta,1,Carroll,0.979029783,0.995231332,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Lolium perenne,Phleum pratense,1,Carroll,NA,NA,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Lolium perenne,Plantago lanceolata,1,Carroll,0.200151924,0.235966017,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,spring,Perennial plant,Lolium perenne,Phleum pratense,1,Carroll,0.208054484,0.630425426,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,spring,Perennial plant,Lolium perenne,Trifolium pratense,1,Carroll,NA,NA,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,spring,Perennial plant,Lolium perenne,Trifolium repens,1,Carroll,1,1,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,summer,Perennial plant,Lolium perenne,Phleum pratense,1,Carroll,-0.00569293,0.4872938,Competitive Exclusion,NA
Freckleton,2000,Chesson,Lotka Volterra,Field,first year estimates,Perennial plant,Lolium rigidum,Trifolium subterraneum,1,Carroll,0.963470026,0.997337084,Competitive Exclusion,NA
Freckleton,2000,Chesson,Lotka Volterra,Field,first year estimates,Perennial plant,Lolium rigidum,Vulpia bromoides,1,Carroll,-0.483490084,0.794614401,Competitive Exclusion,NA
Freckleton,2000,Chesson,Lotka Volterra,Field,second year estimates,Perennial plant,Lolium rigidum,Vulpia bromoides,1,Carroll,-0.483490084,0.794614401,Competitive Exclusion,NA
Freckleton,2000,Chesson,Lotka Volterra,Field,third year estimates,Perennial plant,Lolium rigidum,Vulpia bromoides,1,Carroll,-0.483490084,0.794614401,Competitive Exclusion,NA
Martorell,2014,Chesson,Lotka Volterra,Field,Fitness,Perennial plant,Microchloa kuntha,Stevia ephemera,1,Carroll,0.843237271,0.937765197,Competitive Exclusion,NA
Martorell,2014,Chesson,Lotka Volterra,Field,Fitness,Perennial plant,Microchloa kuntha,Tridax coronapifolia,1,Carroll,-2.602167369,0.959374052,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Phleum pratense,Plantago lanceolata,1,Carroll,-0.006079083,0.503021176,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Phleum pratense,Trifolium pratense,1,Carroll,0.387627564,0.693813782,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Phleum pratense,Trifolium repens,1,Carroll,0.587925376,0.662098809,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,spring,Perennial plant,Phleum pratense,Plantago lanceolata,1,Carroll,-0.009786884,0.130461294,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,spring,Perennial plant,Phleum pratense,Trifolium pratense,1,Carroll,0.387627564,0.693813782,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,summer,Perennial plant,Phleum pratense,Plantago lanceolata,1,Carroll,-0.002618948,0.478638147,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,summer,Perennial plant,Phleum pratense,Trifolium pratense,1,Carroll,1,1,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,summer,Perennial plant,Phleum pratense,Trifolium repens,1,Carroll,NA,NA,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Plantago lanceolata,Trifolium pratense,1,Carroll,NA,NA,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Plantago lanceolata,Trifolium repens,1,Carroll,1.11e-16,1.11e-16,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,spring,Perennial plant,Plantago lanceolata,Trifolium pratense,1,Carroll,NA,NA,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,summer,Perennial plant,Plantago lanceolata,Trifolium pratense,1,Carroll,NA,NA,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,summer,Perennial plant,Plantago lanceolata,Trifolium repens,1,Carroll,0.00288102,0.390649512,Competitive Exclusion,NA
Kim,2013,Chesson,Lotka Volterra,Greenhouse,2009-2010 Growing Season,Perennial plant,Solanum carolinense,Solidago altissima,1,Carroll,0.436722759,0.826683926,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,fall,Perennial plant,Trifolium pratense,Trifolium repens,1,Carroll,0.641999222,0.646418985,Competitive Exclusion,NA
Geijzendorffer,2011,Chesson,Lotka Volterra,Field,summer,Perennial plant,Trifolium pratense,Trifolium repens,1,Carroll,0.3333743,0.392367725,Competitive Exclusion,NA
Cardinaux,2018,Godoy,APM,field,Control,Perennial plant,Plantago alpina,Plantago lanceolata,1,Carroll,0.013844676,0.137700014,Competitive Exclusion,NA
Cardinaux,2018,Godoy,APM,field,Control,Perennial plant,Plantago alpina,Plantago lanceolata,1,Carroll,0.18348736,0.309373588,Competitive Exclusion,NA
Cardinaux,2018,Godoy,APM,field,Control,Perennial plant,Plantago alpina,Poa trivialis,1,Carroll,0.160427192,0.481350486,Competitive Exclusion,NA
Cardinaux,2018,Godoy,APM,field,Control,Perennial plant,Plantago alpina,Poa trivialis,1,Carroll,0.138432404,0.492947701,Competitive Exclusion,NA
Cardinaux,2018,Godoy,APM,field,Control,Perennial plant,Plantago lanceolata,Poa alpina,1,Carroll,-0.019255614,0.212875684,Competitive Exclusion,NA
Cardinaux,2018,Godoy,APM,field,Control,Perennial plant,Plantago lanceolata,Poa alpina,1,Carroll,-0.018990926,0.254302878,Competitive Exclusion,NA
Cardinaux,2018,Godoy,APM,field,Control,Perennial plant,Poa alpina,Poa trivialis,1,Carroll,-0.045246532,0.105641252,Competitive Exclusion,NA
Verseglou,2018,Chesson,Lotka Volterra,lab,Control,Perennial plant,Agrostis capillaris,Cynosyrus cristatus,1,Carroll,0.042848498,0.044177875,Competitive Exclusion,NA
Verseglou,2018,Chesson,Lotka Volterra,lab,Control,Perennial plant,Agrostis capillaris,Prunella vulgaris,1,Carroll,-0.166254236,0.274927465,Competitive Exclusion,NA
Verseglou,2018,Chesson,Lotka Volterra,lab,Control,Perennial plant,Cynosyrus cristatus,Phleum pratense,1,Carroll,0.292204076,0.310636262,Competitive Exclusion,NA
Verseglou,2018,Chesson,Lotka Volterra,lab,Control,Perennial plant,Cynosyrus cristatus,Prunella vulgaris,1,Carroll,0.097947454,0.306959629,Competitive Exclusion,NA
Verseglou,2018,Chesson,Lotka Volterra,lab,Control,Perennial plant,Fragaria vesca,Prunella vulgaris,1,Carroll,-0.013527341,0.236826026,Competitive Exclusion,NA
Verseglou,2018,Chesson,Lotka Volterra,lab,Control,Perennial plant,Phleum pratense,Stellaria graminea,1,Carroll,0.219063571,0.26430674,Competitive Exclusion,NA
Verseglou,2018,Chesson,Lotka Volterra,lab,Control,Perennial plant,Prunella vulgaris,Stellaria graminea,1,Carroll,-0.12116543,0.260383015,Competitive Exclusion,NA
Narwani,2013,Carroll,None,lab,Control,Phytoplankton,Chlorella sorokiniana,Selenastrum capricornutum,1,Zhao,0.008969429,NA,Competitive Exclusion,NA
